Wrd,posAsm,posEng,IdeaID,Meanings
ৰূদ্ধ কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3254,block
বন্ধ কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3255,"খতম কৰ্,সাং কৰ্,ওৰ পৰ্,এঁটা"
সামৰণি মাৰ্,সকৰ্মক ধাতু,Verb-Trans.,3255,"খতম কৰ্,সাং কৰ্,ওৰ পৰ্,এঁটা"
শেষ কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3255,"খতম কৰ্,সাং কৰ্,ওৰ পৰ্,এঁটা"
অন্ত কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3255,"খতম কৰ্,সাং কৰ্,ওৰ পৰ্,এঁটা"
যবনিকা পেলা,সকৰ্মক ধাতু,Verb-Trans.,3255,"খতম কৰ্,সাং কৰ্,ওৰ পৰ্,এঁটা"
অন্ত পৰ্,সকৰ্মক ধাতু,Verb-Trans.,3255,"খতম কৰ্,সাং কৰ্,ওৰ পৰ্,এঁটা"
খতম কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3255,"সাং কৰ্,ওৰ পৰ্,এঁটা,মোখনী মাৰ"
সাং কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3255,"খতম কৰ্,ওৰ পৰ্,এঁটা,মোখনী মাৰ"
ওৰ পৰ্,সকৰ্মক ধাতু,Verb-Trans.,3255,"খতম কৰ্,সাং কৰ্,এঁটা,মোখনী মাৰ"
এঁটা,সকৰ্মক ধাতু,Verb-Trans.,3255,"খতম কৰ্,সাং কৰ্,ওৰ পৰ্,মোখনী মাৰ"
মোখনী মাৰ,সকৰ্মক ধাতু,Verb-Trans.,3255,"খতম কৰ্,সাং কৰ্,ওৰ পৰ্,এঁটা"
যৱনিকা পৰ্,সকৰ্মক ধাতু,Verb-Trans.,3255,"খতম কৰ্,সাং কৰ্,ওৰ পৰ্,এঁটা"
অঁতা,সকৰ্মক ধাতু,Verb-Trans.,3255,"খতম কৰ্,সাং কৰ্,ওৰ পৰ্,এঁটা"
আঁত মাৰ্,সকৰ্মক ধাতু,Verb-Trans.,3255,"খতম কৰ্,সাং কৰ্,ওৰ পৰ্,এঁটা"
সামৰ্,সকৰ্মক ধাতু,Verb-Trans.,3255,"খতম কৰ্,সাং কৰ্,ওৰ পৰ্,এঁটা"
আধ্যা পৰ্,সকৰ্মক ধাতু,Verb-Trans.,3255,"খতম কৰ্,সাং কৰ্,ওৰ পৰ্,এঁটা"
মুধা মাৰ্,সকৰ্মক ধাতু,Verb-Trans.,3255,"খতম কৰ্,সাং কৰ্,ওৰ পৰ্,এঁটা"
অন্ত পেলা,সকৰ্মক ধাতু,Verb-Trans.,3255,"খতম কৰ্,সাং কৰ্,ওৰ পৰ্,এঁটা"
টেঁটু চেপ্,সকৰ্মক ধাতু,Verb-Trans.,3266,"টেঁটু চেপি মাৰ,ডিঙি চেপ্,strangle,throttle"
ডিঙি চেপ্,সকৰ্মক ধাতু,Verb-Trans.,3266,"টেঁটু চেপি মাৰ,টেঁটু চেপ্,strangle,throttle"
টেঁটু চেপি মাৰ,সকৰ্মক ধাতু,Verb-Trans.,3266,"টেঁটু চেপ্,ডিঙি চেপ্,strangle,throttle"
ত্যাগ কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3317,"forsake,abdicate"
উচ্চাৰ্,সকৰ্মক ধাতু,Verb-Trans.,3327,"উচ্চাৰণ কৰ্,মাত্,pronounce"
উচ্চাৰণ কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3327,"উচ্চাৰ্,মাত্,pronounce"
মাত্,সকৰ্মক ধাতু,Verb-Trans.,3327,"উচ্চাৰ্,উচ্চাৰণ কৰ্,pronounce"
দোষমুক্ত কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3334,"absolve,acquit"
ক্ষতিপূৰণ দে,সকৰ্মক ধাতু,Verb-Trans.,3337,"ক্ষতিপূৰণ কৰ্,compensate,recompense"
ক্ষতিপূৰণ কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3337,"ক্ষতিপূৰণ দে,compensate,recompense"
স্থগিত কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3338,"ৰহিত কৰ্,পিচুৱা,স্থগিত ৰাখ্,মুলতুবী ৰাখ্"
স্থগিত ৰাখ্,সকৰ্মক ধাতু,Verb-Trans.,3338,"ৰহিত কৰ্,পিচুৱা,মুলতুবী ৰাখ্,স্থগিত কৰ্"
মুলতুবী ৰাখ্,সকৰ্মক ধাতু,Verb-Trans.,3338,"ৰহিত কৰ্,পিচুৱা,স্থগিত ৰাখ্,স্থগিত কৰ্"
ৰহিত কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3338,"পিচুৱা,স্থগিত ৰাখ্,মুলতুবী ৰাখ্,স্থগিত কৰ্"
পিচুৱা,সকৰ্মক ধাতু,Verb-Trans.,3338,"ৰহিত কৰ্,স্থগিত ৰাখ্,মুলতুবী ৰাখ্,স্থগিত কৰ্"
সংশোধন কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3357,amend
মেৰিয়া,সকৰ্মক ধাতু,Verb-Trans.,3361,"আবৃত কৰ্,cover,envelop,wrap"
আবৃত কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3361,"cover,envelop,wrap,মেৰিয়া"
সংহাৰ কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3364,"ধূলিস্যাৎ কৰ্,annihilate,discreate"
ধূলিস্যাৎ কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3364,"সংহাৰ কৰ্,annihilate,discreate"
হত্যা কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3377,assassinate
আক্ৰমণ কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3385,"আক্ৰম,invade,attack,assail"
আক্ৰম,সকৰ্মক ধাতু,Verb-Trans.,3385,"invade,আক্ৰমণ কৰ্,attack,assail"
পুৰস্কৃত কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3390,award
বিশ্বাসঘাতকতা কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3396,betray
বহিষ্কাৰ কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3404,"expel,boycott"
এঘৰীয়া কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3405,ostracize
স্বীকাৰ কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3435,"গ্ৰাহ্য কৰ্,মানি ল,সৈ কাঢ়,admit"
সৈ কাঢ়,সকৰ্মক ধাতু,Verb-Trans.,3435,"গ্ৰাহ্য কৰ্,মানি ল,স্বীকাৰ কৰ্,admit"
গ্ৰাহ্য কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3435,"মানি ল,স্বীকাৰ কৰ্,সৈ কাঢ়,admit"
মানি ল,সকৰ্মক ধাতু,Verb-Trans.,3435,"গ্ৰাহ্য কৰ্,স্বীকাৰ কৰ্,সৈ কাঢ়,admit"
লুণ্ঠণ কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3448,"লোৰ্,লোৰোক্,লুট কৰ্,loot"
লোৰ্,সকৰ্মক ধাতু,Verb-Trans.,3448,"লোৰোক্,লুট কৰ্,লুণ্ঠণ কৰ্,loot"
লোৰোক্,সকৰ্মক ধাতু,Verb-Trans.,3448,"লোৰ্,লুট কৰ্,লুণ্ঠণ কৰ্,loot"
লুট কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3448,"লোৰ্,লোৰোক্,লুণ্ঠণ কৰ্,loot"
বাতিল কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3455,"লোপ কৰ্,উঠাই দে,abolish,cancel"
লোপ কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3455,"উঠাই দে,abolish,বাতিল কৰ্,cancel"
উঠাই দে,সকৰ্মক ধাতু,Verb-Trans.,3455,"লোপ কৰ্,abolish,বাতিল কৰ্,cancel"
প্ৰচাৰ কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3458,publicize
অৱহেলা কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3462,"অনাদৰ কৰ্,অৱজ্ঞা কৰ্,আলাই-আথানি কৰ্,গাহিলা কৰ্"
অনাদৰ কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3462,"অৱজ্ঞা কৰ্,আলাই-আথানি কৰ্,গাহিলা কৰ্,তুচ্ছবোধ কৰ্"
অৱজ্ঞা কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3462,"অনাদৰ কৰ্,আলাই-আথানি কৰ্,গাহিলা কৰ্,তুচ্ছবোধ কৰ্"
আলাই-আথানি কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3462,"অনাদৰ কৰ্,অৱজ্ঞা কৰ্,গাহিলা কৰ্,তুচ্ছবোধ কৰ্"
গাহিলা কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3462,"অনাদৰ কৰ্,অৱজ্ঞা কৰ্,আলাই-আথানি কৰ্,তুচ্ছবোধ কৰ্"
তুচ্ছবোধ কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3462,"অনাদৰ কৰ্,অৱজ্ঞা কৰ্,আলাই-আথানি কৰ্,গাহিলা কৰ্"
আওহেলা কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3462,"অনাদৰ কৰ্,অৱজ্ঞা কৰ্,আলাই-আথানি কৰ্,গাহিলা কৰ্"
তুচ্ছ কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3462,"অনাদৰ কৰ্,অৱজ্ঞা কৰ্,আলাই-আথানি কৰ্,গাহিলা কৰ্"
তুচ্ছজ্ঞান কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3462,"অনাদৰ কৰ্,অৱজ্ঞা কৰ্,আলাই-আথানি কৰ্,গাহিলা কৰ্"
হেয়জ্ঞান কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3462,"অনাদৰ কৰ্,অৱজ্ঞা কৰ্,আলাই-আথানি কৰ্,গাহিলা কৰ্"
গাফিলতি কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3462,"অনাদৰ কৰ্,অৱজ্ঞা কৰ্,আলাই-আথানি কৰ্,গাহিলা কৰ্"
হজম কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3472,"জীণ নিয়া,জাহ নিয়া,digest"
জীণ নিয়া,সকৰ্মক ধাতু,Verb-Trans.,3472,"জাহ নিয়া,হজম কৰ্,digest"
জাহ নিয়া,সকৰ্মক ধাতু,Verb-Trans.,3472,"জীণ নিয়া,হজম কৰ্,digest"
ভগা,সকৰ্মক ধাতু,Verb-Trans.,3484,"ভগাই দে,ভাগ কৰ্‌,বিভক্ত কৰ্‌,divide"
ভগাই দে,সকৰ্মক ধাতু,Verb-Trans.,3484,"ভাগ কৰ্‌,বিভক্ত কৰ্‌,ভগা,divide"
ভাগ কৰ্‌,সকৰ্মক ধাতু,Verb-Trans.,3484,"ভগাই দে,বিভক্ত কৰ্‌,ভগা,divide"
বিভক্ত কৰ্‌,সকৰ্মক ধাতু,Verb-Trans.,3484,"ভগাই দে,ভাগ কৰ্‌,ভগা,divide"
পৰিচালনা কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3500,"handle,manage"
পুনৰুজ্জীৱিত কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3511,revive
মিছা মাত,সকৰ্মক ধাতু,Verb-Trans.,3526,"আসৈ মাত,নুই কৰ্‌,নাথুকাৰ কৰ্‌,নগা মাত"
অস্বীকাৰ কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3526,"মিছা মাত,আসৈ মাত,নুই কৰ্‌,নাথুকাৰ কৰ্‌"
আসৈ মাত,সকৰ্মক ধাতু,Verb-Trans.,3526,"মিছা মাত,নুই কৰ্‌,নাথুকাৰ কৰ্‌,নগা মাত"
নুই কৰ্‌,সকৰ্মক ধাতু,Verb-Trans.,3526,"মিছা মাত,আসৈ মাত,নাথুকাৰ কৰ্‌,নগা মাত"
নাথুকাৰ কৰ্‌,সকৰ্মক ধাতু,Verb-Trans.,3526,"মিছা মাত,আসৈ মাত,নুই কৰ্‌,নগা মাত"
নগা মাত,সকৰ্মক ধাতু,Verb-Trans.,3526,"মিছা মাত,আসৈ মাত,নুই কৰ্‌,নাথুকাৰ কৰ্‌"
নাই-নুই কৰ,সকৰ্মক ধাতু,Verb-Trans.,3526,"মিছা মাত,আসৈ মাত,নুই কৰ্‌,নাথুকাৰ কৰ্‌"
ফাঁচী দে,সকৰ্মক ধাতু,Verb-Trans.,3531,"উদ্বন্ধন কৰ্,চিপজৰী ল,hang"
চিপজৰী ল,সকৰ্মক ধাতু,Verb-Trans.,3531,"উদ্বন্ধন কৰ্,ফাঁচী দে,hang"
উদ্বন্ধন কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3531,"ফাঁচী দে,চিপজৰী ল,hang"
প্ৰকাশ কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3544,"বিদিত কৰ্,জ্ঞাপন কৰ্,বেকত কৰ্,express"
ব্যক্ত কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3544,"বিদিত কৰ্,জ্ঞাপন কৰ্,বেকত কৰ্,প্ৰকাশ কৰ্"
বিদিত কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3544,"জ্ঞাপন কৰ্,বেকত কৰ্,প্ৰকাশ কৰ্,express"
জ্ঞাপন কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3544,"বিদিত কৰ্,বেকত কৰ্,প্ৰকাশ কৰ্,express"
বেকত কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3544,"বিদিত কৰ্,জ্ঞাপন কৰ্,প্ৰকাশ কৰ্,express"
নিৰ্মূল কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3553,eradicate
উদ্ৰেক হ,সকৰ্মক ধাতু,Verb-Trans.,3555,arise
সন্দেহ কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3556,"চোভা কৰ,চয় দেখ্,dubitate,suspect"
চোভা কৰ,সকৰ্মক ধাতু,Verb-Trans.,3556,"চয় দেখ্,dubitate,সন্দেহ কৰ্,suspect"
চয় দেখ্,সকৰ্মক ধাতু,Verb-Trans.,3556,"চোভা কৰ,dubitate,সন্দেহ কৰ্,suspect"
প্ৰেৰণা দে,সকৰ্মক ধাতু,Verb-Trans.,3561,"অনুপ্ৰাণিত কৰ্,inspire"
অনুপ্ৰাণিত কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3561,"প্ৰেৰণা দে,inspire"
ধাৰণা কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3582,"অনুমান কৰ্,অনুধাৱন কৰ্,imagine,guess"
অনুমান কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3582,"ধাৰণা কৰ্,অনুধাৱন কৰ্,imagine,guess"
অনুধাৱন কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3582,"ধাৰণা কৰ্,অনুমান কৰ্,imagine,guess"
স্থানচ্যুত কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3584,displace
লগ কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3601,"সাক্ষাত্‍ কৰ্,rendezvous,meet"
সাক্ষাত্‍ কৰ্,সকৰ্মক ধাতু,Verb-Trans.,3601,"লগ কৰ্,rendezvous,meet"
সাৰ্,সকৰ্মক ধাতু,Verb-Trans.,3605,"জাৰ্,ঝাৰ্,ঝাড়ু দে,মচ্‌"
ঝাড়ু দে,সকৰ্মক ধাতু,Verb-Trans.,3605,"জাৰ্,ঝাৰ্,সাৰ্,মচ্‌"
মচ্‌,সকৰ্মক ধাতু,Verb-Trans.,3605,"জাৰ্,ঝাৰ্,সাৰ্,ঝাড়ু দে"
মোছ,সকৰ্মক ধাতু,Verb-Trans.,3605,"জাৰ্,ঝাৰ্,সাৰ্,ঝাড়ু দে"
জাৰ্,সকৰ্মক ধাতু,Verb-Trans.,3605,"ঝাৰ্,সাৰ্,ঝাড়ু দে,মচ্‌"
ঝাৰ্,সকৰ্মক ধাতু,Verb-Trans.,3605,"জাৰ্,সাৰ্,ঝাড়ু দে,মচ্‌"
